root_cause,place_id,name,cities,surfaces_chips,fixed_by
pagination_invisibility,ChIJCfgGEADywogRUjZ2zh9Bqqg,Grillsmith - Countryside,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJYQfTptewwogRhSsLdAHsmUA,Grillsmith - Wesley Chapel,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJZ24D2SuxwogRrnkRVzK8spU,Grilltopia,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJzUibDnixwogRFdJ6f2Q6klA,Guac & Roll LLC,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJSZ4-ihzxwogRGJ3XlGseDk4,Gulfside Pizza & Subs,Tampa,food:all; food:delivery; food:dinner; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJsYHFPK3FwogR4YUJJGs-sWs,HAVANA 86 - Authentic Cuban Flavor,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ97AORUa3wogRnK4u6Btf2lI,HELLO SWEETNESS,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ7_EjWnPBwogRzzMfwNzwAAg,HYPHEN Coffee,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ9VLADb3lwogRsshgXnCVuE0,HaleLife Bakery & Bistro,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJHVcjBeDHwogRRcMwNoeyPA8,Hamada kabob حمادة مشاوي,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ83jW2UnHwogRdqZmrr__b7Y,Hamner Tower,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ3xGkbI3DwogRApmOd1WDFHA,Happy Fish,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ_xawMGDuwogRh8KSyGeUImM,Happy Salmon,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ32l5iEzPwogRqkIdFatiAxc,Hard Rock Cafe,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJo--0XAbxwogRnj-8w37ofcQ,Hatchet Hangout - Axe Throwing Clearwater,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJRTjbLHPvwogRCbzuQ26DFjQ,HavenHouse Local Eatery & Coffee Bar,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ3dHw1EPtwogRGtKthTSDcQM,HeFun Asian Fusion,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJeSOKcwCTwogRcfZqvICYxG4,Herb And Oven,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJK9c_msi0wogR0wlFgcKCmvU,Hillsborough River State Park,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJX7EO3A7FwogRvfOFjc0gTHE,Hines Caribbean Cuisine,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJl9A3H2PxwogRqvtZC7HHe_I,Hog Island Fish Camp,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ_5RG_DrBwogR2osRmw_pKLo,Hokkaido Ramen House of Tampa,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJSfH-UIr7wogR4ufit5GgJFs,Home Flavor,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJnTV5LHDxwogRH-IpMfYc7n8,Home Plate on the Trail Restaurant,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJTThxn6_HwogReDaQZ-MIvnw,Honduras Restaurant & Bar,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJZfpRL__xwogRCYd7ku2rDXI,HopScotch,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJye-bxTfTwogREN49BdyLf_o,Hot N Crazy Crab,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJk0JgogfBwogR_Wf49LmByx0,Housewife Bakery & Cafe,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJpxuhmQ63wogRdyNj0LVyOco,Hungry Crab Juicy Seafood & Bar,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJedEbBCn3wogR7xHffuNOSYU,Ice&Cream Creamery,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJixhgYADHwogRworMQuVKVfw,Ichi Koroshi Ramen,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJc_t3hInmwogRZ3drohATNmI,Icon/A Legend In Time LLC,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJhakgkqXNwogRVGTMGsYYhok,India's Grill,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJeUpNIfHrwogRRAGkvF_vRxg,Indian Food Bandi,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJu1oFY4TrwogRNZ62-krpwGI,Indica Cafe Kava Bar,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ3eDICvPHwogRyoMZFeAvZ9k,Insomnia Cookies,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJxaUz6yrEwogRxgSxQpRfJ8Y,Island Crew,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJJ232qAXMwogRn16Ki_5SjzA,Island Jerk Shack LLC.,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJKQVh2zvnwogRZnpw3GU7Sks,Island Timez Caribbean Restaurant & Lounge,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJH--50zDDwogR9OZ2IHVtEBM,J&J Jam'Soul,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJpXqzJprywogR7fgsKnV8xxo,J. Stephen Putnam Park,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ3U0YUQbHwogRPBSTucMqYpc,JERK HUT ISLAND GRILLE & BEACH CLUB,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJz8eUd2LNwogREjNt5aFK2KU,JF Kicks Restaurant & Patio Bar,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJa68UoSztwogR_tpgpx35eDA,JGoody Cafe Bakery,Tampa,food:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ3f4wuT3NwogRPiSoPMlZ0WI,Jahiti Caribbean Restaurant,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJJe80SvfHwogRc78gS1vHYR0,Jalsa Indian Modern Kitchen Tampa,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ8QeQgQ3qwogRaF73JKgBSDo,Jamaica Jamaica Island Cuisine,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJg02ExNjtwogRvqzuLrzlXgM,Jana’s Cafe,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJx0p4vDrFwogRebajJYz9gBY,Jay’s Jamaican cuisines,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJlWS0U_C3wogRO0VAiwwLQf8,Jay’s Kitchen,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ4UhM1CDEwogRdU1Yo30Qnl8,Jerk Hut Seminole Heights,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJvwgxoHTHwogRHftmpLYe1fw,Jerk Pit,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJbR3gxNW3wogRLC8YJ0mf32I,Jerk n Tings LLC,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJv97LeUPvwogRHfPreRa_2Vk,Jerome's Cafe & Bakery,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJLxmbWWrzwogRq4rCKMTfqCk,"Jimmy Ikes Pizza, Subs, Wings & Gyros",Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJYzjVYkOVwogR8MAqM_IonZI,Jimmy Renners Burger co,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJyUDeM333wogRKAtHYgKReHA,Jimmy’s Island Grill and Iguana Bar,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJS6RngiTHwogR7SoT_MShF0E,Joe's New York Diner,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJj4OgWE3xwogR8Z1Mf2bin2g,Joven's,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJpT9WSEvPwogRLIuaK-TDiKc,Jubao Palace Noodle Bar (in Seminole Hard Rock Tampa),Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ9XQLawTFwogRgaAOBG5fjy4,Juicys Famous Fair Food - Armature,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJZR9CBgDHwogRpCUhSfw5DOo,Just Hook Seafood & Chicken,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJiXUmxf3pwogR_Ru5j9NdtUQ,K-Hwa Ro Gui,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJc7CDAsv6wogRYSQPyPcliqw,KOGI GRILL (LARGO),Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJqdH2YOLtwogRXX989jmejCM,KOGI GRILL (PALM HARBOR),Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJc2mj6wfxwogRol-EF2FFaMs,Kafe con Kanela,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJyTOjRwD7wogR1I2KpwAw1cE,"Karamelado Cakes & Pastries, LLC",Tampa,food:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ70r8flXlwogRFDnkMX9G0dE,Katch Bistro | The Karol Hotel,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJZ7pzbW77wogRX68tle1hGVk,Katerina's Bakery & Cafe,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJoSA8PlGt2YgR76pz5DIvye0,Kayaking Hillsborough River State Park,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJW1yfx8PtwogRaGzJlqQMm7E,Kazba Cafe,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJAQBwYe7AwogR2ZaDX-SN1jw,Keke's Breakfast Cafe,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJaVf2QbHzwogRNWn7NGpZXZk,Keke's Breakfast Cafe,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ_Vfu4Fv6wogReJhqC8hGXiQ,Keke's Breakfast Cafe,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJmVHZKRWNwogRCmpMm2yIb5I,Keys Jam - Rock Grill,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ4-EgfkCVwogRAkfYD_j7bmU,Keystone Park Pickleball Courts,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJacBs3abtwogROLEz_UFAnMc,Kickin Caribbean,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJFVsQTNH2wogRZhqm1SIXCNs,Kilwins Ice Cream - Chocolate - Fudge,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJx4ombUH7wogRaY_zKI1t384,Kim's Family Restaurant,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJw7nfE-TlwogRYgjOJc1JiXU,King Potato FOODTRUCK,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJKZCi7DDlwogRIJWQpQbYcns,Kitsune Sushi,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJkzRLTYM23YgRryIEJBsNfSo,Krazy Kup,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ-1Nwe2zOwogRymvtbKKEU6w,Krispy Kreme,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJa526S9fHwogRraywkQdDlSU,Kunafa King Cafe,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJTU2h3mjNwogRUdhun-2pXcI,LA VERA CRUZANA,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJrX1PXoHDwogRMdXe1a3H8_g,LA' APPETITE,Tampa,food:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJeS8M4yTxwogR5g7WxWcH9rA,LOADED,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJK3fZzwvHwogRu0BJO5XBYGs,La Bahía Bakery,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJmd2xKtTrwogRTVGwgnRMw1c,La Creacion Bakery - Tampa,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJT-EjSIzBwogRgoOGfVZPKCA,La Criolla Authentic Cuban Food,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJVVXpperlwogRf7yTfgS4eqA,La Dolce Vita Trattoria - Clearwater,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJv9lpAwHEwogR1N4M_lrJCbI,La Giraldilla Tampa,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJaQuegbD6wogRELdr81d6AY8,La Mordida Restaurant Bar & Grill,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJN7xUOLnGwogRcC0EI-IopqM,La Placita Restaurant,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJZY4qzjbrwogR11wMqQ8rDr4,La señora de los tacos,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJLxlaBA_uwogRQV_Xh2bNTaA,Lake Chautauqua Park,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJTa_jpDzHwogRoosk-k2AxO4,Lan Zhou Lamen Noodle House,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJE7CJBHv6wogRgU_CnoymVIY,Largo Central Park,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ1b4F01XwwogRqxF0blUKNM4,Largo Central Park Nature Preserve,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ6VPPdiz3wogRjsClFdAJ504,Latitude 28,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJM7t80LzzwogR2ce26PxoBIM,Launch Family Entertainment Clearwater,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJr1suTI_lwogR6vZj69h1Pfk,Le Creme Delight,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJo6y2k6P7wogRBMDuUxdbqFk,Le Mèrle Coffee Bar & Bakery,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJiSahojzrwogR7d1U3NVyEyk,Le Peep Tampa,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJLa-4KEWNwogR-Ars13eoDeo,Leepa-Rattner Museum of Art (LRMA) at St. Petersburg College,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJbTKt7NTvwogRLx7rLJypoeI,Lenny’s Restaurant,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJOw-dsZi3wogRccsF_Mi16zo,Liang's Bistro Asian Cuisine - Tampa,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJQ6a-HuL6wogRPftHrl1mH6U,Liberty Lanes,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ57IvK9_FwogR9HcYuQWul8c,Life Time,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ9wMd-N7BwogRfFjG1tboMH8,Lina's Restaurant,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJFZ9xGdDFwogRZbRz4pA4oJU,Ling's Dumplings,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ4zcOUj7xwogRvfx23CyMhuE,Littie Sweets' Homemade Ice Cream,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ8aOA86bywogRgWJiGQc_up4,Little Explorers Palm Harbor,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJs0qbkh77wogRuVxUZRciJLw,Little Greek Fresh Grill,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJnej4u9b2wogRV95Wk_1RS0o,Little Toot Dolphin Adventure - #1 Dolphin Tour in the USA!,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJc2e8AqbywogRz_arGP-s9n4,Local Brewing Company,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJvTtM80C0wogRxm7AC4Ip8Lg,Lower Hillsborough Wildlife Management Area,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJk3R-AsHlwogRG15uPHSpkrY,Luna Lux Restaurant & Lounge,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJxbtyNi37wogRpsV3x9mpJXs,M sushi Asian grill,Tampa,food:all; food:delivery; food:dinner; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJi1gCv1TNwogRn4dLnYU6iJQ,MAGGIE‘S LITTLE THINGS,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJD5MHVxHHwogRNUUmJmfxpHc,MOCHINUT Tampa,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJVZ5IfwDHwogRPN9rxQyX_L4,MOSI,Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJb0Uq9LLzwogRmm6jXRaFuEQ,Madison Avenue Pizza,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ7_yFpQu7wogR7x0sqwI70uA,Main Event Wesley Chapel,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJpb8yT9vGwogRFS8bbOe_PQ8,Mamas Kitchen,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJcVgVreDwwogR41jijO86mOY,Mana Mana Middle Eastern Restaurant,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJff6dm9H2wogRmH0oDzwnHU0,Mandalay Prime Steakhouse & Lounge,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJrbs3_f7BwogRxgfmbL2PZfw,Mandola's Italian Kitchen,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJc1M227jtwogRn4aj77d8QDE,Mandola’s Italian Kitchen,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ0db-SGLlwogR2ePxsRz-CYE,Mangal Turkish Grill,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJb9Foi82xwogRBTJdxuiqTVg,Mangomix,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJWzpIWpLBwogRnO_8jZ09vng,Maple Street Biscuit Cafe,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJpbCILEaNwogROcTtiNrmm3A,Market Salamander Grille,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJOTaJvuTLwogRK8IRxx0Nrk8,Martha's Family Restaurant,Tampa,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ23RayIDywogRoY2Svx0h5X8,Massimo's Eclectic Fine Dining,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ95cmg2XDwogR3hh2HxjWT6c,Matcha on tha move,Tampa,food:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJbxwZFWrrwogRj66nYTeffzI,Matjoa House Korean BBQ,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
